IP Address,marketplace,customer_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,timestamp
221.246.10.80,US,235096,B007W63EEO,75452752,New - Bling Software 123 Copy DVD 2012 - LB9335,Mobile_Electronics,1,0.0,0.0,N,N,Garbage (don't buy!!!),will not work at all. only gave it a star because it's required to review.,2015-08-20,1440065641.0
213.166.236.53,US,15497542,B00J46XO9U,744008282,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,4,0.0,0.0,N,Y,Order was quick and came as expected. This is ...,order was quick and came as expected. this is second time purchasing from this company. only 1 thing that bothers me is that one of the cords shorted out and burnt my daughter's finger- i need to contact company about this since warranty should apply.,2015-08-20,1440067610.0
210.149.207.168,US,7137043,B00MJCDPM2,754171872,Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black),Mobile_Electronics,5,0.0,0.0,N,N,Wow I love this thing,"wow i love this thing. it came a day early on shipping. very nice packaging. it has a soft touch rubber coating which i love the feel of. i tested it with a few different devices and they all connected almost instantly. i put it in the center of my house while i was doing some cleaning and left the phone in my pocket just to test the range, it never lost signal all around my house. its a very loud little speaker as well, perfect for setting up outside when your having a barbecue or something. its comes with a nice little carrying pouch you can put it in for traveling, it also comes with an aux cable and a charging cable. overall one my favorite products i've gotten in a while.",2015-08-20,1440068113.0
206.253.183.61,US,18598950,B00C4Q0CJ2,732407947,5X Kit 5 Pin Way Waterproof Electrical Wire Connector Plug,Mobile_Electronics,5,0.0,2.0,N,Y,Great DIY plug set,"received this kit, quite happy. no missing pins or parts",2015-08-20,1440072651.0
203.94.254.234,US,2427599,B012EA8OB0,702203341,Bluetooth Wireless Speaker(red),Mobile_Electronics,5,0.0,0.0,N,N,Buy it now Fantastic! I am so glad for choosing this product,buy it now<br />fantastic! i am so glad for choosing this product. my adult kids love it too - also the price. sound is much louder than what a phone can produce. connection is easy. i highly recommend this product!,2015-08-20,1440076531.0
203.202.83.114,US,6832482,B00RDCMYAW,902385260,Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices,Mobile_Electronics,4,0.0,0.0,N,Y,Good,better than the last one.... dont trust the suction cup... works well,2015-08-20,1440077350.0
214.17.161.49,US,21714866,B00RDQ87TK,13624981,"AUKEY Bluetooth Transmitter, Wireless Stereo Audio Transmitter and Receiver 2-in-1 Bluetooth Adapter With 3.5mm Stereo Output for Speakers, Headphone, TV, PC, iPhone, iPod, MP3 , Car Stereo and More",Mobile_Electronics,5,0.0,0.0,N,Y,Five Stars,excellent unit! paired together i now don't need a mike cable with my tv productions.....,2015-08-20,1440078357.0
200.212.10.183,US,6045578,B00CWWETWE,138034879,"DBPOWER 13.3"" Portable DVD Player,2 Hours Rechargeable Battery,Swivel Screen,Supports SD Card and USB, Direct Play in Formats MP4/AVI/RMVB/MP3/JPEG (Black)",Mobile_Electronics,1,0.0,0.0,N,Y,One Star,bad instruction lloyd like to return the dvd,2015-08-20,1440082328.0
196.31.178.17,US,633824,B0118BIC2M,784359779,NEW BOSS KIT2 8 Gauge Complete Car Amplifier Wiring Kit 8 Ga Wire Amp KIT-2,Mobile_Electronics,5,0.0,0.0,N,Y,Five Stars,came in on time as it says it is good buy,2015-08-20,1440084700.0
209.24.31.102,US,8827624,B00S5OFP3K,413513942,"Premium 10ft 8 pin Well-Braided USB Sync Charger Data Cable Cord Data for iPhone 6 / 6 Plus, 5s / 5c / 5, iPad Air 4 iPad Mini Retina, iPod Nano 7th Generation(Ct.3)(green blue purple)",Mobile_Electronics,1,0.0,4.0,N,Y,Seriously don't waste your money,don't buy these. i went through all three cords within a month. seriously don't waste your money.,2015-08-20,1440084932.0
210.164.121.21,US,1034122,B00KG5PLO4,207289594,Power Acoustik Akit_0 Amp Wiring Kit (0 Gauge 150A In-Line Anl Fuse & Holder 30Ft 12-Gauge Matte Blue & Matte Clear Speaker Wire) (Power Acoustik AKIT 0),Mobile_Electronics,1,0.0,0.0,N,Y,do not buy,i just got the kit today 8/20/15. and it blows. i am ordering a mother one from son where else. it is not 0 gauge at all the wire is only 8 gauge and the over coating is stupid thick. this is false advertisement and i advise anyone thinking of buying this not to. i recommend looking for green 0 gauge its the truth in its sale. i don't know the real name but look up green 0gauge and u will find it.,2015-08-20,1440085525.0
213.113.3.206,US,4744072,B00V36JIU8,66246109,"EyeSpy Night Vision Walkie Talkies with Live Video, Text and Integrated Microphones 1 Pair (Black)",Mobile_Electronics,4,1.0,1.0,N,Y,These are very useful to me!,"since i can no longer hear, the text messengers are godsend. i burn through a lot of dry erase markers, and i'm on the third whiteboard!<br /> no more whiteboards!<br />the only reason i give it only a four, is the battery isn't field replaceable, and the battery doesn't run  all that long. but i love them already!",2015-08-20,1440086835.0
196.31.174.201,US,13425525,B012EDG356,621314231,Bluetooth Wireless Speaker(Blue),Mobile_Electronics,5,0.0,0.0,N,N,This is an awesome Bluetooth speaker,this is an awesome bluetooth speaker. i originally looking for something can answer the call when i driving. now i use this speaker everywhere! it has a great sound and great range! the charge lasts about 7-8 hours. i use this at backyard and my bathroom! i definitely recommend as a great gift!,2015-08-20,1440086963.0
208.249.115.233,US,48252051,B00S1LVLAS,108447912,"iPod Touch 4 Case, Bastex Heavy Duty Hybrid Protective Case - Soft Teal Silicone Cover with Hot Pink Metallic Design Hard Case for Apple iPod Touch 4, 4th Generation [Includes a Stylus]",Mobile_Electronics,5,0.0,0.0,N,Y,Love the colors and this case :),"perfect case.  i love the colors, and it is very well made and fits perfectly.  the included stylus seems to work as well.",2015-08-20,1440090425.0
222.105.36.37,US,43654918,B00VRB8ZEO,252397261,XCSOURCE Soft Bumper Pouch Cover Case Box Bag for Bose Soundlink Mini Bluetooth Speaker PC645,Mobile_Electronics,4,0.0,0.0,N,Y,Four Stars,"works great for protection, its worth the money but i thought it would be a little thicker.",2015-08-20,1440094071.0
214.4.79.227,US,2754127,B012EA8OB0,702203341,Bluetooth Wireless Speaker(red),Mobile_Electronics,5,0.0,0.0,N,N,Great buy,product arrived very quick & it was the easy to set up…just turned it on and my bluetooth on my phone picked it up and it was set. it has great sound quality and goes very loud for such a small device! great seller and great product!,2015-08-21,1440095746.0
196.165.238.234,US,33177916,B00YO3UYXW,913911909,Jensen MCR-100 Cassette Player/Recorder 1 Touch Recording with Headphone Jack & Aux Line-in,Mobile_Electronics,1,48.0,52.0,N,N,Chewed up within seconds the first two tapes I played!,terrible!!  chewed up the first tape i tried within a few seconds!  figured maybe it was a bad tape - so tried another one - that i had also used before on other players - it also got chewed up within seconds!  i did not try further.  customer service says it's a new product - ship it back and they'll replace it.,2015-08-21,1440096615.0
195.102.73.64,US,45880701,B01416742A,642884794,"Powerful Wireless Bluetooth Speaker with High Quality Hands-free Speakerphone, Rechargable Battery, Connects to Any Device Though Bluetooth/aux",Mobile_Electronics,5,0.0,1.0,N,N,Beautiful and crisp sound coupled with sleek and compact design ...,very impressive<br /><br />i am very rarely impressed with electronic gadgets which are not made by one of the big brand names. this is a rare exception. beautiful and crisp sound coupled with sleek and compact design make this the perfect gadget for every home. i never knew what i was missing until i heard the beautiful sound this speaker produces. easily worth $100. if you care about quality sound and design this is a must have.,2015-08-21,1440098202.0
213.1.237.102,US,2294292,B012EA8OB0,702203341,Bluetooth Wireless Speaker(red),Mobile_Electronics,5,0.0,0.0,N,N,Good speaker Very portable,"good speaker<br />very portable, light, and loud! very clear and high quality sound.",2015-08-21,1440099596.0
212.133.13.40,US,41217062,B00HZE7ZIO,624337832,"DBPOWER® Portable DVD Player with Swivel Screen, Supports SD Card and USB, Direct Play in Formats MP4/AVI/RMVB/MP3/JPEG",Mobile_Electronics,4,0.0,0.0,N,Y,CLUELESS IN BOULDER,"lots of foothills surround us here in boulder, as well as gargantuan boulders, so have not been able to get any tv reception<br />as of yet-so do i sit on the peak of my house to accomplish this-please advise-no pict<br /><br />  david gagne<br />  303-499-8429",2015-08-21,1440102941.0
205.9.10.62,US,13804717,B00UPR7TEI,588370757,Authentic Ferrari Key Chain,Mobile_Electronics,4,0.0,0.0,N,Y,Four Stars,"nice product, reasonable price, quick delivery.",2015-08-21,1440104705.0
205.153.196.30,US,196208,B00S5OFP3K,413513942,"Premium 10ft 8 pin Well-Braided USB Sync Charger Data Cable Cord Data for iPhone 6 / 6 Plus, 5s / 5c / 5, iPad Air 4 iPad Mini Retina, iPod Nano 7th Generation(Ct.3)(green blue purple)",Mobile_Electronics,3,0.0,3.0,N,Y,the green one is good so far,"the purple one was okay for two weeks and then it wouldnt work unless you moved the phone a certain way and notifies you that its not compatible with the phone, the green one is good so far, but i know it will stop working anytime soon. still 8 dollars for three 10 ft chargers is ok",2015-08-21,1440105726.0
216.99.59.44,US,13137510,B00LJPL9KU,672909667,"Portable, Nite Ize STCK-11-R8 Steelie Car Mount Kit for Cellphones - Retail Packaging Consumer Electronic Gadget Shop",Mobile_Electronics,5,0.0,0.0,N,Y,Five Stars,awesome!,2015-08-21,1440105859.0
208.232.51.62,US,20737314,B00RDCMYAW,902385260,Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices,Mobile_Electronics,5,0.0,0.0,N,Y,Five Stars,works like a charm.,2015-08-21,1440109556.0
196.130.89.234,US,25189829,B00U89RPVA,663883841,Elegiant&reg; 4GB Waterproof MP3 Player FM Radio with LCD Display for Swimming Or other Sports,Mobile_Electronics,5,0.0,0.0,N,Y,Elegiant,"great for underwater, sounds good.",2015-08-21,1440117848.0
223.41.117.120,US,24037047,B00078N822,811342476,Single 10' Hatchback Enclosure w/Chrome Cone,Mobile_Electronics,1,0.0,0.0,N,Y,THIS REVIEW IS YEARS OLD BUT RATHER POST THE TOTAL WASTE OF MONEY I,was totally different product!!!!!!!! this review is years old but rather post the total waste of money i spent,2015-08-21,1440118238.0
212.143.32.215,US,37990472,B00NPQN68Y,763886496,G.G.Martinsen 8GB Slim 1.78'' Screen MP3/MP4 Player Media/Music/Audio Player with Pink color,Mobile_Electronics,4,0.0,0.0,N,Y,I bought the ones with batteries and they like them much better,too hard to charge - grandkids found it too complicated. i bought the ones with batteries and they like them much better.,2015-08-21,1440119563.0
193.181.190.178,US,13940487,B00M49C6MK,91176851,Sentey Ls 4162,Mobile_Electronics,3,1.0,2.0,N,Y,Three Stars,music played really nicely but speakerphone option had way too much echo and poor sound quality transmission.,2015-08-21,1440120761.0
213.74.238.2,US,46336021,B00J46XO9U,744008282,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,1,0.0,0.0,N,Y,Only sent me one wire when I purchased 2. ...,"only sent me one wire when i purchased 2. doesn't connect to car usb, car charger, or my wall plug",2015-08-21,1440120849.0
204.162.60.229,US,11975173,B009CRMABY,71624801,ZHOL® NEW Am-fm Hidden Windshield Antenna Car Radio Truck,Mobile_Electronics,5,0.0,0.0,N,Y,As Advertised,works and arrived in a timely manner,2015-08-21,1440126572.0
219.34.107.109,US,20886728,B0038ZH4SK,50295422,JeppShades Training Glasses for IFR by Jeppesen,Mobile_Electronics,4,0.0,0.0,N,Y,They are easy to throw on in flight,"they fit over my glasses. can be prone to breaking if you are too rough with them, but i have not had any issues. they are easy to throw on in flight, and when you get to minimums you just flip them up and land the plane. used them on my instrument checkride. no complaints other than they are kind of expensive. they do a good job blocking out the cockpit except for the panel.",2015-08-21,1440128696.0
